,playerID,Seasons,Last_season,HoF,Awards,WS_titles,allstars,appearances,SO,W,L,G,SV,H,ER,HR,BB,ERA,WHIP,ERA+,FIP
361,mahompa01,11,2003,0,0,0,0,315,452,42,39,308,5,738,431,116,392,5.471086036671368,1.5937940761636107,80.65374827472512,5.8794856605547725
362,maricju01,16,1975,1,5,0,10,475,2303,243,142,471,2,3153,1126,320,709,2.8893746436038774,1.1011214597985175,124.165848201758,3.037574320471393
363,schmijo01,13,1956,0,1,0,2,368,746,93,114,366,20,1766,714,97,757,3.5450533284295696,1.3918720117690326,108.38134684621039,4.130957153365208
364,mogrige01,15,1927,0,0,1,0,402,678,132,131,398,20,2352,808,77,565,3.209651316757393,1.2874797704869796,106.7519958250459,3.522893041047521
365,brownto05,12,1995,0,0,1,1,324,1000,123,90,302,0,1931,841,236,511,3.940135346173868,1.271212909942738,101.42462240064997,4.208657123026201
366,troutdi01,15,1957,0,3,1,2,530,1256,170,161,521,35,2641,979,112,1046,3.2326036443683503,1.3526965879907056,119.96315815941144,3.482047817047818
367,purkebo01,13,1966,0,1,0,4,387,793,129,115,386,9,2170,891,195,510,3.7920870113493064,1.2673392181588903,99.55988621967873,3.797602143757882
368,moosebo01,10,1976,0,0,1,0,295,827,76,71,289,19,1308,507,75,387,3.499233128834356,1.2998466257668713,100.73589817820861,2.948084355828221
369,bankhsc01,10,1995,0,0,0,0,267,614,57,48,267,1,876,418,111,289,4.175360710321865,1.293007769145394,96.41567108855696,4.0883525712171656
370,cantwbe01,11,1937,0,1,0,0,339,348,76,108,316,21,1640,666,90,382,3.9074315514993483,1.318122555410691,108.71025981962417,4.456850065189047
371,scheica01,11,1954,0,0,0,0,330,290,45,65,267,17,1130,581,99,493,4.88387297633873,1.5158779576587795,78.71984944015122,4.668305728518057
372,hasslan01,14,1985,0,0,0,0,387,630,44,71,387,29,1125,478,67,520,3.829673590504451,1.4643916913946589,97.54771607235473,4.792062314540059
373,peterfr01,11,1976,0,0,0,1,355,1015,133,131,355,1,2217,813,173,426,3.2984222389181066,1.191435011269722,106.85868375537689,3.5093063861758074
374,portebo01,12,1959,0,2,0,1,322,572,87,97,318,8,1571,660,113,552,3.7890708058685947,1.3542419732085902,105.40584381566339,4.267150116946631
375,pattima01,13,1980,0,0,0,1,488,1179,114,109,475,25,1933,820,209,603,3.620013080444735,1.2439502943100065,101.02135507661166,3.690753924133421
376,howelha01,13,1910,0,0,0,0,457,986,131,146,340,6,2435,781,27,677,2.737504868233156,1.2119953264961703,107.52545549398552,2.7856110606257305
377,woodeha01,11,1967,0,0,1,1,428,484,44,62,427,61,816,335,40,389,3.558221872541306,1.422108575924469,104.16867817837466,3.967274980330448
378,hillke01,14,2001,0,0,0,1,334,1181,117,109,332,0,1938,891,162,852,4.064368981246832,1.41409021794222,104.73653273938017,4.960007940530495
379,zachato01,19,1936,0,0,2,0,547,720,186,191,533,22,3580,1295,119,914,3.728009382663397,1.4374666808828234,107.8555697713495,4.613588762128159
380,reulbed01,13,1917,0,2,2,0,401,1137,182,106,399,13,2117,668,33,892,2.2839052804862607,1.143092313536786,123.66819938745854,2.9874410535646447
381,whitega01,11,2005,0,0,0,0,472,454,34,26,472,17,556,286,96,141,4.510514018691588,1.221378504672897,99.23701711871271,5.535231308411215
382,karsast01,11,2006,0,0,0,0,358,458,32,39,357,41,636,269,59,199,4.012707182320442,1.3839779005524862,111.14261360650286,4.484370718232044
383,peterga01,14,1972,0,3,0,2,452,1420,124,103,359,5,1894,751,157,706,3.2479577126381547,1.249399327246516,110.14419295919507,3.244453147525228
384,leonadu01,11,1925,0,1,2,0,331,1160,139,113,331,13,2022,672,54,664,2.759124087591241,1.2253649635036497,121.64928133291275,2.820687195863747
385,stiveja01,11,1899,0,0,0,0,573,1223,203,132,388,5,2905,1199,130,1155,3.7369271614914004,1.4059794528454346,108.96445584528776,4.204877063372965
386,shantbo01,16,1964,0,11,0,3,580,1072,119,99,537,48,1795,726,151,643,3.375581195109351,1.2595143791975203,115.61040849539981,3.7250793869467884
387,allenne01,11,1989,0,0,0,0,434,611,58,70,434,75,985,426,73,417,3.879258010118044,1.418549747048904,100.00861196695573,4.629956829679596
388,johnto01,26,1989,0,3,0,4,761,2245,288,231,760,4,4783,1749,302,1259,3.3418017125468826,1.2827117684523388,110.80427259484173,3.552138419078622
389,lonboji01,15,1979,0,3,0,1,426,1475,157,137,425,4,2400,1056,233,823,3.856621128094143,1.3078587853374815,93.49859030793894,3.7076856485864997
390,mungere01,10,1956,0,0,1,3,273,564,77,56,273,12,1243,523,86,500,3.830982094411286,1.4186109603906674,100.86492080009853,3.8086367335865434
391,roberro01,19,1966,1,8,0,7,687,2357,286,245,676,25,4582,1774,505,902,3.405232475472771,1.169628892364567,113.44227335500568,3.666146594625337
392,carragi01,10,2006,0,0,0,0,313,338,29,18,313,4,487,246,74,202,4.687367678193366,1.4587155963302751,95.54250754037538,5.32853069865914
393,ruffire01,22,1947,1,8,6,6,870,1987,273,225,624,16,4284,1833,254,1541,3.7976519337016574,1.3409300184162063,106.20031243985409,4.10574777470841
394,hevinjo02,13,1945,0,0,0,0,430,429,76,48,430,63,1136,450,64,380,3.899229781771502,1.4595635430038512,103.64278958131017,4.253991335044929
395,leebi03,14,1982,0,0,0,1,421,713,119,90,416,19,2122,783,176,531,3.624378535916338,1.364477970169724,102.34298579317523,3.9103876221498375
396,roebued01,11,1966,0,0,1,0,461,477,52,31,460,62,753,294,90,302,3.3451327433628317,1.3337547408343868,112.5974543347425,4.584925832279815
397,bagbyji02,10,1947,0,1,0,2,324,431,97,96,303,9,1815,733,98,608,3.958991798359672,1.4540908181636327,95.45789284025828,3.991700940188038
398,solomed01,10,1982,0,0,0,0,198,337,36,42,191,4,764,319,76,247,3.998607242339833,1.4080779944289694,94.21277325941595,4.437416898792944
399,meyerru01,13,1959,0,0,1,0,319,672,94,73,319,5,1606,679,136,541,3.9906399651719635,1.4020461471484544,98.92528506278981,3.9514153243360917
400,sorenla01,11,1988,0,0,0,1,347,569,93,103,346,6,1960,800,147,402,4.146669226339029,1.3603378767517758,93.7597642624015,3.900644845459781
401,cuppyni01,10,1901,0,0,0,0,313,504,163,98,302,5,2520,884,62,609,3.484888304862024,1.3705650459921157,117.52623400102252,4.063032851511169
402,klinest02,11,2007,0,0,0,0,796,493,34,39,796,39,649,266,60,295,3.5085490962383976,1.3834880312652662,127.36435282857718,4.440006350757205
403,twitcwa01,10,1979,0,0,0,1,282,789,48,65,282,2,983,470,92,537,3.9793038570084667,1.429915333960489,92.90876139014817,4.537451552210724
404,johnsha01,12,1939,0,0,0,0,258,568,63,56,249,11,1107,563,89,567,4.751797436698968,1.569865582994686,89.11816167843699,4.7915582994685835
405,cardwdo01,14,1970,0,0,1,0,416,1211,102,138,410,7,2009,924,225,671,3.917713567839196,1.2625628140703518,93.03862337586428,4.14907506281407
406,lerchra01,11,1986,0,0,0,0,263,507,60,64,253,3,1232,553,101,432,4.527289266221953,1.5136446331109763,84.41955031589657,4.627305639781687
407,mitchcl01,18,1932,0,0,0,0,637,543,125,139,390,9,2613,1016,116,624,4.124492557510149,1.4600811907983762,87.7996931583212,4.425132310930687
408,bentoru01,15,1925,0,0,0,0,437,950,150,144,437,21,2472,863,52,712,3.085407838983051,1.2648305084745763,107.67050885958758,3.336616657838983
409,newhoha01,17,1955,1,19,1,7,492,1796,207,150,488,26,2674,1016,137,1249,3.0551286334781156,1.3107250250584697,126.85352768192016,3.190572224078405
410,rommeed01,13,1932,0,3,1,0,508,599,171,119,500,29,2729,1006,138,724,3.5417916286347633,1.3507628113182943,116.05620342770816,4.147788890337723
411,cicoted01,14,1920,0,2,1,0,503,1374,209,149,502,24,2897,853,32,827,2.379727216367018,1.1543707377557346,120.70487438597677,2.710962595577598
412,chandsp01,11,1947,0,7,3,4,211,614,109,43,211,6,1327,468,64,463,2.8363636363636364,1.2053872053872055,134.78782641023207,3.3029939393939394
413,neaglde01,13,2003,0,1,1,2,398,1415,124,92,392,3,1887,891,250,594,4.242108975489332,1.3124669370481397,103.16386017343811,5.04934720507847
414,heredgi01,10,2001,0,0,0,0,267,547,57,51,267,4,1079,473,115,221,4.462264150943396,1.3626834381551363,98.23964127275998,4.422100628930817
415,eichhma01,11,1996,0,0,2,0,563,640,48,43,563,32,825,295,49,270,2.9977418140760257,1.236356793375988,134.2151817681197,3.45481219420399
416,hentgpa01,14,2004,0,3,1,3,344,1290,131,112,344,1,2111,996,269,775,4.319306135560552,1.3906199807259878,101.47729960145148,4.725498233215547
417,martira02,14,2001,0,0,0,2,305,1427,135,88,301,0,1691,772,170,795,3.6652013363812204,1.311411992263056,116.1431189724427,4.011412519781959
418,suttebr01,12,1988,1,10,1,6,661,861,68,71,661,300,879,328,77,309,2.833013435700576,1.1401151631477926,136.26459996975143,2.940416186820217
419,ringji01,12,1928,0,0,1,0,391,835,118,149,389,11,2545,1079,104,953,4.124734532068526,1.4857709188730002,90.02230440348607,3.980206427863514
420,quiseda01,12,1990,0,10,1,3,674,379,56,46,674,244,1064,320,59,162,2.7603833865814695,1.1750798722044729,140.488736890952,3.4034833865814695
421,mathech01,17,1916,1,15,1,0,644,2507,373,188,636,29,4219,1135,90,848,2.133161631630238,1.0581233467910345,136.57647430027112,2.3015596547403585
422,lyonste01,21,1946,1,8,0,1,703,1073,260,230,594,23,4489,1696,223,1121,3.668348954578226,1.3482335976928623,110.06079288704568,4.0116826884563
423,mendora01,10,2005,0,0,2,0,342,463,59,40,342,16,891,381,82,181,4.3023839397741535,1.3450439146800501,104.03059566597628,4.079311585110832
424,nichoki01,15,1906,1,0,0,0,647,1881,362,208,621,16,4929,1664,156,1272,2.9554006051835287,1.2237205630838048,122.13473452563937,3.6362737797658204
425,macfada01,17,1943,0,1,0,0,470,797,132,159,465,9,2981,1191,112,872,3.96119733924612,1.4238728750923872,103.77417100218332,4.500352057156935
426,tiefebo01,10,1968,0,0,0,0,181,204,9,25,179,23,312,135,29,87,3.8449367088607596,1.2626582278481013,96.3340125086496,4.171334388185654
427,lemasde01,11,1972,0,0,0,1,358,1305,90,105,357,8,1703,712,184,600,3.5845608801044193,1.2882714898377774,97.84317253922903,3.4489237367145256
428,odombl01,13,1976,0,0,3,2,414,857,84,85,295,1,1362,620,103,788,3.697813121272366,1.4247846255798542,95.3729486348945,4.16031389441131
429,fingero01,17,1985,1,11,3,7,945,1299,114,118,944,341,1474,549,123,492,2.904192789968652,1.155564263322884,127.48753387507453,2.957163793103449
430,heatone01,12,1993,0,0,0,1,389,699,80,96,382,10,1589,732,163,524,4.371599203715992,1.4021234240212341,89.36218956235886,4.8076467595664685
431,wellsed01,11,1934,0,0,0,0,299,403,68,69,291,13,1417,637,78,468,4.6521503922099,1.5296186096835271,89.52712974737194,4.4130351636461995
432,walkbo01,14,1993,0,0,1,1,352,848,105,81,350,5,1671,746,143,606,4.030012004801921,1.3667466986794718,96.43115061726778,4.057385954381753
433,mortogu01,11,1924,0,0,0,0,317,830,98,88,317,6,1520,567,27,583,3.131315197381878,1.2904479443649008,105.3856432366842,2.877111883820822
434,bridgto01,16,1946,0,6,2,6,424,1674,194,138,424,10,2675,1122,181,1192,3.572826984314188,1.3682037976176435,112.14366879052604,3.879206392263239
435,wohlema01,12,2002,0,0,1,1,533,557,39,29,533,119,490,244,37,272,3.968674698795181,1.3771084337349397,110.21814361784685,3.8289999999999993
436,smithed04,10,1947,0,0,0,2,285,694,73,113,282,12,1554,678,106,739,3.8241069563400876,1.4370169208272405,101.4979432982501,4.561697931898892
437,sadecra01,18,1977,0,0,1,0,589,1614,135,131,563,7,2456,1051,240,922,3.7825913089842707,1.3508397760597175,95.45050264393007,3.983992002132765
438,mcdanli01,21,1975,0,2,0,2,990,1361,141,119,987,172,2099,821,172,623,3.453879713306326,1.2723589903396697,105.58984402032453,3.266121377376129
439,colboji01,10,1978,0,0,0,1,301,688,83,88,301,7,1619,675,153,475,3.8032136894824706,1.3109348914858097,96.13754286356196,4.177426752921535
440,marshmi01,14,1981,0,5,0,2,727,880,97,112,724,188,1281,484,79,514,3.141346153846154,1.2944711538461537,115.657144267834,3.633043269230769
441,morgami01,22,2002,0,0,1,1,597,1403,141,186,597,8,2943,1303,270,938,4.230010821209571,1.399903811470482,97.37312320939792,4.699363953348563
442,nunezed01,13,1994,0,0,0,0,427,508,28,36,427,54,666,304,74,280,4.194174757281553,1.4501788451711803,93.99468867433858,4.533020439448134
443,brancra01,12,1956,0,2,0,3,322,829,88,68,322,19,1372,625,149,663,3.7904312668463613,1.3712938005390836,103.03681700716758,4.40766060197664
444,bottari01,12,2005,0,0,0,1,562,575,33,42,562,116,561,279,71,316,3.994167550371156,1.3950159066808059,112.06589389208196,4.373130434782609
445,powelja04,11,2005,0,0,1,0,514,423,36,23,512,22,543,251,42,272,4.165334972341733,1.5027658266748618,107.40817048485492,4.988732636754762
446,wiseri01,18,1982,0,0,0,2,512,1647,188,181,506,0,3227,1281,261,804,3.686920370962584,1.2890949792133035,98.54191051914141,3.413891482784351
447,kosloda01,12,1955,0,0,0,0,350,606,92,107,348,22,1597,651,121,538,3.6818181818181817,1.3416422287390029,104.13465292123857,3.8220446166736486
448,byerlbu01,11,1960,0,0,1,0,238,209,22,22,237,14,519,202,34,167,3.6976271186440677,1.3952542372881356,104.4390386351679,3.876267118644068
449,swancr01,12,1984,0,0,0,0,231,673,59,72,231,2,1199,514,115,368,3.7437280820070136,1.2681413541947666,100.97800591587122,3.783729970326409
450,baldwja01,11,2005,0,0,0,1,266,844,79,74,266,2,1443,737,203,486,5.014868951612903,1.4584173387096775,89.21290130461287,5.699585181451612
451,underto01,11,1984,0,0,0,0,380,948,86,87,379,18,1554,685,130,662,3.8871374527112232,1.3972257250945777,97.33045851857857,4.223447036569987
452,friseda01,10,1976,0,0,0,0,351,471,34,40,351,57,529,225,53,286,3.323304157549234,1.337527352297593,106.06865199724045,3.8699299781181615
453,farmeed01,11,1983,0,0,0,1,370,395,30,43,370,75,611,298,52,345,4.298076923076923,1.5320512820512822,86.47223854633297,5.082322115384615
454,howest01,12,1996,0,1,1,1,497,328,47,41,497,91,586,204,32,139,3.0297029702970297,1.1963696369636965,131.85086304674394,3.3917211221122114
455,monteri01,10,1996,0,0,0,0,210,212,24,17,210,0,344,152,43,119,3.871698113207547,1.310377358490566,105.76574221978704,4.338354716981132
456,munozmi01,12,2000,0,0,0,0,453,240,18,20,453,11,408,210,34,174,5.187557182067704,1.5974382433668801,82.58617331670929,4.596052150045746
457,guettle01,11,1996,0,0,0,0,425,287,38,36,425,25,717,317,52,222,4.333670886075949,1.4263291139240506,93.40080234464567,4.353546329113923
458,fitzmal01,10,1978,0,0,0,0,294,458,77,59,288,7,1284,518,83,433,3.650743931088489,1.3445575567736883,100.15263354362179,3.8471660140955364
459,pearsmo01,10,1941,0,0,4,2,225,703,100,61,224,4,1392,635,82,740,3.9974352996036373,1.4912567031942177,104.65685093179059,4.35028374912567
460,leebi02,14,1947,0,1,0,2,467,998,169,157,462,13,2953,1127,138,893,3.5415502793296088,1.342877094972067,111.1014836265848,3.9983087756052145
461,whiteea01,17,1939,0,2,0,0,548,1350,218,185,541,11,3917,1726,192,1431,4.357770712549093,1.5002805311389564,96.58612014662806,4.293554890592856
462,donahre01,13,1906,0,0,0,0,372,787,164,175,367,3,3377,1191,61,689,3.6135520845038767,1.3707158107652546,99.79585254786903,3.639169457242387
463,bushgu01,17,1945,0,0,0,0,544,850,176,136,542,34,2950,1166,152,859,3.855253490080823,1.399338721528288,105.38405210052751,4.31547036492775
464,hutchfr01,11,1953,0,0,0,1,338,591,95,71,242,7,1487,606,126,388,3.7254098360655736,1.2807377049180328,103.77054027744886,3.696519353369763
465,coffmdi01,15,1945,0,0,0,0,472,372,72,95,472,38,1782,755,92,463,4.653047249486419,1.5373202465190596,87.28326137211398,4.707505364072129
466,willeed01,10,1915,0,0,0,0,280,600,102,99,274,5,1719,606,24,565,3.075563909774436,1.28796992481203,92.59621265162633,3.099261842105263
467,murrada01,12,1985,0,0,0,0,518,400,53,50,518,60,976,386,40,329,3.8500184706316958,1.4462504617657923,98.51888271024947,4.1847890653860365
468,morrija02,18,1994,1,5,3,5,575,2478,254,186,549,0,3567,1657,389,1390,3.8998430962343096,1.296286610878661,100.39048420914872,3.9418074442119937
469,wasdijo01,12,2007,0,0,0,0,328,527,39,39,328,7,874,465,135,252,5.275210084033613,1.419327731092437,84.88775407344676,5.660965546218487
470,pizarju01,18,1974,0,0,1,2,499,1522,131,105,488,28,1807,776,201,888,3.4330657053907916,1.3247583155825005,105.28983785738765,4.103047681468131
471,darliro01,13,1995,0,1,1,1,403,1590,136,116,382,0,2244,1016,239,906,3.8740290919361673,1.3345572659228921,102.90588047637056,4.500514475356587
472,nolesdi01,11,1990,0,0,1,0,277,455,36,53,277,11,909,436,66,338,4.5610228593568385,1.449438202247191,85.02539611702015,4.546938395970553
473,valdeis01,12,2005,0,0,0,0,326,1173,104,105,325,1,1872,830,234,523,4.087924115286392,1.310653046333455,109.49566192124193,5.1909952572054
474,rossbu02,10,1945,0,0,0,0,237,360,56,95,237,2,1545,749,114,573,4.937255859375,1.55126953125,79.46937733605071,4.87835888671875
475,castifr01,13,2005,0,0,0,0,297,1101,82,104,297,2,1660,809,190,506,4.563936481404095,1.357709987463435,95.89449183307542,4.618991642290013
476,frazige01,10,1987,0,0,1,0,415,449,35,43,415,29,653,315,54,313,4.19585594474593,1.4296990626541688,92.76602395955214,4.679939319190923
477,breitte01,11,1901,0,0,0,0,445,893,160,170,380,3,3101,1331,79,1207,4.028811659192825,1.448878923766816,100.00142654041156,4.3400969730941705
478,eckerde01,24,1998,1,9,1,6,1074,2401,197,171,1071,390,3076,1278,347,738,3.5006594298468094,1.1607994318758244,114.02340445762918,3.594484528761286
479,suttodo01,23,1988,1,3,0,4,785,3574,324,256,774,5,4692,1914,472,1343,3.2610588754969396,1.142487537073263,114.16959208958811,3.484063608253928
480,hearnji01,13,1959,0,0,0,1,403,669,109,89,396,8,1661,721,157,655,3.8088436705145763,1.3594208569751516,104.63968597215244,4.2836491880258265
481,roberda05,13,1981,0,0,0,0,454,957,103,125,445,15,2188,882,155,615,3.781800857551215,1.3353978084802287,97.74318404328133,4.004751945370812
482,campbbi02,15,1987,0,4,0,1,700,864,83,68,700,126,1139,484,82,495,3.5433839479392626,1.329175704989154,108.29211667507919,3.394350596529284
483,vanceda01,16,1935,1,11,1,0,443,2045,197,140,442,11,2809,1068,132,840,3.24,1.23,116.993694791465,3.2853778651685386
484,darwida01,21,1998,0,0,0,0,722,1942,171,182,716,32,2951,1286,321,874,3.836685082872928,1.2679558011049723,104.90799015329935,4.508370828729282
485,wendetu01,11,2004,0,0,0,0,553,515,36,33,552,33,583,282,73,324,3.9308208569953536,1.4047496128033041,113.68678426528221,5.301010841507487
486,hubbeca01,16,1943,1,22,1,9,535,1677,253,154,535,33,3461,1188,227,725,2.97799647200817,1.1659084578962027,138.61820297294912,3.5459291616377318
487,spillda01,12,1985,0,0,0,0,559,878,75,89,556,50,1585,699,134,605,4.214604734256365,1.4671728450200983,89.996462789857,4.238313086199196
488,maysca01,15,1929,0,3,2,0,502,862,207,126,490,31,2912,979,73,734,2.91626213592233,1.2067519858781994,123.98714547102003,3.493985105913504
489,stanlbo01,13,1989,0,0,0,2,637,693,115,97,637,132,1858,690,113,471,3.637961335676626,1.364381956649092,106.48615809369595,3.6814196446006644
490,wegmabi01,11,1995,0,1,0,0,266,696,81,90,262,2,1567,685,187,352,4.158048561151079,1.2942895683453237,96.52284694464697,4.354035521582734
491,mcgloly01,11,1982,0,0,0,1,321,939,86,93,318,2,1553,663,127,572,3.9841976407745383,1.418873803694636,93.46133293606431,3.959735366125083
492,whiteha01,12,1954,0,0,0,0,337,349,46,54,336,25,875,387,47,450,3.784498370155741,1.4396957624049258,100.99879467050347,4.1636758420862
493,stangle01,10,1970,0,0,0,0,361,718,62,61,359,21,1172,481,142,344,3.560032894736842,1.2467105263157894,100.64887879906229,4.5897171052631585
494,finlech01,17,2002,0,2,0,5,524,2610,200,173,524,0,3069,1366,304,1332,3.8450792326939114,1.3764595496246872,110.38192692006585,4.085822351959966
495,leevesa01,13,1910,0,0,0,0,389,847,194,100,388,13,2449,731,29,587,2.4726885492357806,1.1410674016537208,119.04105673346787,2.8399636682535703
496,jacksmi02,17,2004,0,0,0,0,1005,1006,62,67,1005,142,983,451,127,464,3.415708274894811,1.217671809256662,124.89131110365713,3.9608779803646565
497,parneme01,10,1956,0,3,0,2,293,732,123,75,289,10,1715,682,104,758,3.502092050209205,1.4109927729174592,114.83628202778621,3.7920399391403574
498,boydoi01,10,1991,0,0,0,0,214,799,78,77,214,0,1427,624,166,368,4.0412568961381625,1.291676661069801,96.31118708743448,4.3749225233869025
499,sambijo01,11,1987,0,0,0,1,462,489,37,38,461,84,562,212,48,195,3.0333863275039747,1.2034976152623211,127.62411541171286,3.121049814520403
500,mossido01,12,1965,0,0,0,1,463,932,101,80,460,50,1493,590,156,385,3.4302325581395348,1.2131782945736433,110.78872326424244,3.398087424633936
501,terrewa01,11,1992,0,0,0,0,321,929,111,124,321,0,2090,931,187,748,4.21761744966443,1.4285234899328858,91.96700369813911,4.767509228187919
502,mesajo01,19,2007,0,2,0,2,1023,1038,80,109,1022,321,1629,750,151,651,4.358588032716315,1.4722341799397332,98.75385986986885,4.880894748170468
503,brownju01,12,1941,0,0,0,0,249,301,33,31,249,29,619,270,26,300,4.068080357142857,1.5385044642857142,103.4135485804002,4.135425223214285
504,grantmu01,14,1971,0,2,0,2,668,1267,145,119,571,53,2292,985,292,849,3.630716723549488,1.2864163822525598,99.68251122858368,4.74535795221843
505,gastomi01,11,1934,0,0,0,0,355,615,97,164,355,8,2338,1064,114,836,4.54916864608076,1.5078384798099762,91.90971480640228,4.432936183689628
506,riddlel01,10,1949,0,3,1,1,191,342,65,52,190,8,974,387,59,458,3.404692082111437,1.3998044965786902,111.48519378121641,4.022979472140762
507,messean01,12,1979,0,3,0,4,353,1625,130,99,344,15,1719,709,174,831,2.8610073232700644,1.143326856972052,127.23826514761562,3.284355103870871
508,perraro01,13,1973,0,2,2,0,737,687,79,74,737,179,1097,364,50,468,2.7888762769580024,1.3322928490351873,127.6817443428443,3.3737048808172525
509,kingsi01,10,1897,0,0,0,0,424,1222,203,152,397,6,3098,1124,69,967,3.180465311255502,1.2780339551456719,124.75962133231839,3.659911548941522
510,sudhowi01,10,1906,0,0,0,0,302,516,102,135,278,3,2173,830,62,603,3.599421779633794,1.3376164471570833,90.19174421480731,4.072933825891423
511,dejeami01,10,2006,0,0,0,0,568,446,30,33,565,52,649,298,59,292,4.302673796791444,1.5096256684491978,103.84685594644137,5.417891978609625
512,rodrife01,11,2006,0,0,0,0,563,512,38,26,563,11,526,242,50,283,3.7146105741898805,1.3797612279704377,120.56253348602273,4.3894144400227395
513,clearma01,11,1990,0,0,0,2,481,804,71,49,481,83,674,344,60,554,3.8491504351429757,1.5267302113551595,100.7502257575948,3.909119767923746
514,radkebr01,12,2006,0,0,0,1,378,1467,148,139,378,0,2643,1150,326,445,4.222766217870257,1.2598939208486333,106.05438204063547,4.244734666122671
515,pascuca02,18,1971,0,0,0,6,542,2167,174,170,529,10,2703,1183,256,1069,3.6329617834394905,1.2870791628753413,101.13648184517896,3.371494085532302
516,schilcu01,20,2007,0,11,3,6,571,3116,216,146,569,22,2998,1253,347,711,3.4581416743330267,1.1373811714198099,124.48238826831368,3.4320426249616682
517,augusje01,10,1984,0,0,0,0,279,348,55,59,279,11,1028,444,87,340,4.233050847457627,1.4491525423728813,89.73604479020699,4.280460098870057
518,willimi02,11,1997,0,0,0,1,619,660,45,58,619,192,537,280,49,544,3.645130183220829,1.5636451301832208,112.78436350759073,4.438011571841852
519,violafr01,15,1996,0,6,1,3,421,1844,176,150,421,0,2827,1175,294,864,3.728405218004466,1.3013280056410859,107.91275061176161,4.06868280644024
520,aguilri01,16,2000,0,0,2,3,738,1030,86,81,732,318,1233,512,138,351,3.5684047496128035,1.226639132679401,117.93327019007519,4.223173980382034
521,dorisha01,10,1956,0,0,0,0,325,332,45,43,323,44,850,355,57,301,3.8294047143427887,1.379544546544147,105.02082186790047,4.079368757491011
522,schoupe01,11,2001,0,1,0,0,292,813,66,77,288,2,1198,586,140,420,4.590078328981723,1.4081810269799826,95.50408468742313,4.754628372497824
523,cranddo01,10,1918,0,0,0,0,475,606,102,62,302,25,1538,502,52,379,2.9211206896551722,1.2394396551724138,97.94938704488973,3.246559051724138
524,brazlal01,10,1954,0,0,1,0,445,554,97,64,441,60,1387,506,84,492,3.3079903147699756,1.3648910411622277,116.22094045004533,3.6141978208232444
525,crawfst01,10,1991,0,0,0,0,277,320,30,23,277,19,643,261,54,186,4.174763033175355,1.4733412322274881,92.70567953086004,3.9327837677725115
526,knowlda01,16,1980,0,0,1,1,766,681,66,74,765,143,1006,378,65,480,3.1153846153846154,1.3608058608058609,116.27103589430996,3.666562576312576
527,terryad01,14,1897,0,0,1,0,688,1553,197,196,440,6,3525,1460,76,1298,3.7389737266432705,1.372379778051788,102.08041122438955,4.146210376553163
528,branded01,11,1938,0,2,0,0,403,877,121,146,378,17,2342,974,134,778,3.8645113886847904,1.3754592211609111,110.52893226162948,4.138322263041881
529,mooreea01,14,1914,0,0,0,0,388,1403,163,154,388,6,2474,856,57,1108,2.7752161383285303,1.2903458213256485,104.64067076547164,3.267468539865513
530,smithfr03,11,1915,0,0,0,0,368,1051,139,111,354,6,1975,655,27,676,2.5923482849604222,1.165787159190853,109.22247637611143,3.0617423043095866
531,kaufmto01,12,1935,0,0,0,0,260,345,64,62,202,12,1198,505,81,368,4.183798711261123,1.4415464866523473,99.28805299441406,4.875372506903959
532,leonade01,12,1986,0,1,0,0,313,1323,144,106,312,1,2137,898,202,622,3.6954732510288064,1.2615454961133974,103.02919844986783,3.5946046334400243
533,jonesbo03,10,2002,0,0,0,1,245,887,89,83,245,0,1639,735,194,412,4.355794556628622,1.3505267778753292,102.77569630223421,4.484446883230905
534,rossga01,10,1977,0,0,0,0,283,378,25,47,283,7,764,311,48,288,3.9219990658570762,1.474077533862681,91.68180952701994,4.082282111163008
535,wilsoji02,12,1958,0,0,0,3,259,692,86,89,257,2,1479,686,151,608,4.011695906432749,1.3560753736192332,97.83595784183068,4.376047000216591
536,rudoldi01,13,1927,0,0,1,0,282,786,121,108,279,8,1971,605,35,402,2.657393850658858,1.158125915080527,127.60170269448314,2.5039591670733694
537,maglisa01,10,1958,0,1,1,2,304,862,119,62,303,14,1591,603,169,562,3.1497388276262335,1.2495647127103888,124.60973212556597,4.562022248017025
538,mcdowja01,12,1999,0,4,0,3,277,1311,127,87,277,0,1854,809,173,606,3.8544203282159875,1.3022763366860772,108.9981155823119,3.799312158108347
539,thomato02,12,1937,0,1,0,0,400,736,117,128,398,12,2341,995,144,712,4.114718946239853,1.4028181957420738,102.57098519828594,4.567450911318731
540,harnipe01,14,2001,0,0,0,1,326,1368,111,103,321,0,1822,846,223,716,3.886676875957121,1.2955589586523737,109.5249048107328,4.3146719414667345
541,brilene01,14,1978,0,0,2,0,452,1163,129,112,452,22,2141,807,186,547,3.4394632991318073,1.27292817679558,103.91691758179009,3.5716361483820056
542,phillde01,13,1911,0,0,1,0,376,929,189,109,372,12,2518,749,41,363,2.5857307249712314,1.1051016494054469,113.65485726538552,2.595102544431658
543,henrydo01,11,2001,0,0,0,0,582,541,34,42,582,82,611,310,83,341,4.191286930395593,1.4301452178267402,104.5910806711581,5.039577366049073
544,jonesdo01,16,2000,0,1,0,5,846,909,69,79,846,303,1155,414,86,247,3.302215657311669,1.2425406203840472,125.75188806244684,3.523377252584934
