,playerID,Seasons,Last_season,HoF,Awards,WS_titles,allstars,appearances,G,R,H,HR,RBI,SB,BB,AVG,OBP,SLG,OPS+,wOBA
899,lauch01,11,1967,0,0,0,0,550,527,105,298,16,140,3,109,0.2547008547008547,0.3142639206712433,0.2547008547008547,95.1153090985988,0.4925023584905661
900,quirkja01,18,1992,0,0,0,0,1110,984,193,544,43,247,5,177,0.24007060900264784,0.2947746310331073,0.24007060900264784,81.9113588091388,0.3155237322515213
901,carribi02,10,1916,0,3,3,0,715,709,194,506,6,235,37,206,0.2568527918781726,0.32235397452788755,0.2568527918781726,100.23562164264241,0.32141765241128306
902,wagneho01,21,1917,1,12,1,0,2816,2794,1739,3420,101,1733,723,963,0.3276175878915605,0.38372488934286686,0.3276175878915605,162.2556178467807,0.4084653422399583
903,deerro01,11,1996,0,0,0,0,1200,1155,578,853,230,600,43,575,0.21978871424890492,0.32358156028368795,0.21978871424890492,111.30062798863972,0.3819685478474237
904,brookhu01,15,1994,0,2,0,2,1687,1645,656,1608,149,824,64,387,0.26916638767994644,0.31392835083384807,0.26916638767994644,100.86879227546648,0.3241932208684786
905,mccovwi01,22,1980,1,10,0,6,2635,2588,1229,2211,521,1555,26,1345,0.26973282908381113,0.37425149700598803,0.26973282908381113,154.98489665395354,0.41484545165056785
906,manwaki01,13,1999,0,1,0,0,1023,1008,248,733,21,278,10,243,0.24580818242790073,0.30755395683453235,0.24580818242790073,72.0989662179411,0.31254439681567664
907,dunlafr01,12,1891,0,0,1,0,969,965,759,1159,41,366,85,283,0.29164569703069954,0.3398217636022514,0.29164569703069954,129.8939772858586,0.391468574108818
908,waitked01,11,1955,0,0,0,1,1145,1140,528,1214,24,373,28,372,0.2853784673248707,0.34123931623931625,0.2853784673248707,103.66721466264784,0.3517047023295945
909,trammal01,20,1996,1,11,1,6,2336,2293,1231,2365,185,1003,236,850,0.2853523166023166,0.34688,0.2853523166023166,112.6591091825881,0.346591220254265
910,russeji01,10,1951,0,0,0,0,1055,1035,554,959,67,428,59,503,0.266759388038943,0.358021712907117,0.266759388038943,117.21532011237565,0.3605152912621359
911,manniri01,13,1987,0,1,0,0,1621,1555,664,1349,56,458,168,471,0.2570503048780488,0.3136145404663923,0.2570503048780488,85.44350482920362,0.33371714883234577
912,crawfwi01,14,1977,0,0,1,0,1273,1210,507,921,86,419,47,431,0.26812227074235806,0.3467515923566879,0.26812227074235806,120.4463438521362,0.3728056133056133
913,northji01,12,1975,0,0,1,0,1472,1392,603,1254,153,610,39,449,0.2672634271099744,0.3323106423777565,0.2672634271099744,122.78973941187105,0.40806271844660197
914,hubbagl01,12,1989,0,1,0,1,1373,1354,545,1084,70,448,35,539,0.24408916910605719,0.3233112065599375,0.24408916910605719,90.82497422246654,0.31417503500700145
915,stricge01,10,1960,0,0,0,0,996,971,305,633,36,284,12,361,0.2241501416430595,0.3077158603796693,0.2241501416430595,73.83544546327703,0.32390801371998756
916,etchean01,15,1978,0,0,2,2,1000,948,245,615,49,309,13,246,0.23491214667685256,0.3040218132242672,0.23491214667685256,88.68665718551031,0.3189721545422903
917,tennefr02,17,1911,0,1,0,0,1993,1994,1278,2231,22,688,285,874,0.2937458854509546,0.35963219434669086,0.2937458854509546,117.11912952538519,0.35659153774027197
918,floodcu01,15,1971,0,8,2,3,1820,1759,851,1861,85,636,88,444,0.29274815164385715,0.33874676631215866,0.29274815164385715,110.84889844390008,0.3309867424242424
919,molitpa01,21,1998,1,13,1,7,2702,2683,1782,3319,234,1307,504,1094,0.3063221042916474,0.3667763157894737,0.3063221042916474,126.08562650515952,0.3673360033375052
920,squirmi01,10,1985,0,1,0,0,886,779,211,411,6,141,45,143,0.260126582278481,0.3143982002249719,0.260126582278481,80.479585870162,0.29788419224088014
921,pinsova01,18,1975,0,1,0,4,2533,2469,1365,2757,256,1169,305,574,0.28584758942457233,0.3253869076228011,0.28584758942457233,121.59442352845748,0.34485090449328926
922,halleto01,12,1972,0,0,0,3,1362,1294,461,1011,134,504,14,477,0.25692503176620074,0.33702146492586854,0.25692503176620074,119.71856794414512,0.34771991795806745
923,mitchda01,11,1956,0,0,1,2,1151,1127,555,1244,41,403,45,346,0.31224899598393574,0.3660775763139775,0.31224899598393574,118.65032534650607,0.36726978998384496
924,rudijo01,16,1982,0,6,3,3,1610,1547,684,1468,179,810,25,369,0.26421886249100074,0.30809743252139565,0.26421886249100074,110.90795362901589,0.33622026209677425
925,mccarti01,21,1980,0,1,2,2,1994,1909,590,1501,97,645,61,548,0.27147766323024053,0.33499838865613923,0.27147766323024053,109.07354464953781,0.3711787838730998
926,alfoned01,12,2006,0,2,0,1,1551,1506,777,1532,146,744,53,596,0.28449396471680594,0.3551080550098232,0.28449396471680594,106.45364279279276,0.34932469033856317
927,anderjo01,14,1908,0,0,0,0,1631,1636,871,1843,50,978,338,310,0.2904649330181245,0.32570500516757717,0.2904649330181245,118.2302200351474,0.43895363744782345
928,powelja03,11,1945,0,0,3,0,695,688,353,689,22,327,65,173,0.27125984251968505,0.315504156125768,0.27125984251968505,89.46346183254197,0.4242092511013216
929,clarkja01,18,1992,0,4,0,4,2042,1994,1118,1826,340,1180,77,1262,0.2666861399152914,0.37835866261398177,0.2666861399152914,141.2061208346436,0.3878850290517988
930,mcnalmi01,10,1925,0,0,1,0,528,492,169,257,1,85,40,92,0.23840445269016697,0.2823813354786806,0.23840445269016697,60.541925654228955,0.2765622866894198
931,coangi01,11,1956,0,0,0,0,956,918,384,731,39,278,83,232,0.25408411539798403,0.3130132659507265,0.25408411539798403,87.88045022559965,0.34538069448869063
932,millijo01,10,1893,0,0,0,0,780,772,440,848,49,497,41,210,0.28609986504723345,0.34080996884735204,0.28609986504723345,134.08024880099933,0.3884327102803738
933,versazo01,12,1971,0,4,0,2,1422,1400,650,1246,95,471,97,318,0.2423652985800428,0.28755826461097167,0.2423652985800428,89.8511993418643,0.3127949836423119
934,guttedo01,12,1948,0,0,0,0,1172,1151,586,1075,39,391,95,309,0.2558305568776773,0.303473891195106,0.2558305568776773,88.24983711174124,0.31360407440212573
935,rosenal01,10,1956,0,5,1,4,1069,1044,603,1063,192,717,39,587,0.2853691275167785,0.3834019204389575,0.2853691275167785,143.22169492720835,0.3979536271808999
936,mannija01,12,1886,0,0,0,0,898,833,562,922,14,360,34,181,0.2630527817403709,0.2998102466793169,0.2630527817403709,110.0588239107795,0.31650284629981024
937,maymi01,15,1984,0,0,1,0,1232,1192,313,971,77,443,4,305,0.26292986731654483,0.31541482572410406,0.26292986731654483,96.37742345463127,0.3560334675390035
938,casege01,11,1947,0,0,0,4,1224,1226,785,1415,21,377,349,426,0.28209728867623607,0.33762466001813235,0.28209728867623607,99.09985475989357,0.3314299835255354
939,greenmi01,12,1996,0,2,0,2,1296,1269,657,1400,130,726,80,460,0.30283365779796667,0.367595818815331,0.30283365779796667,129.6649521054841,0.3748320220298977
940,hundlto01,14,2003,0,0,0,2,1299,1225,495,883,202,599,14,453,0.234279649774476,0.31823461091753774,0.234279649774476,102.96016423235628,0.33890648674242424
941,hoydu01,14,1902,0,0,0,0,1797,1797,1429,2048,40,725,596,1006,0.2878425860857344,0.38020274299344065,0.2878425860857344,117.34697105253709,0.3723912780133253
942,clinege01,10,1979,0,0,1,0,938,870,314,645,5,187,71,169,0.2770618556701031,0.3258998435054773,0.2770618556701031,92.31485139704927,0.3104324217201744
943,zimmehe01,13,1919,0,5,1,0,1467,1456,695,1566,58,796,175,242,0.29524886877828055,0.321602787456446,0.29524886877828055,131.11535237886028,0.3927424785100287
944,gantnji01,17,1992,0,0,0,0,1906,1801,726,1696,47,568,137,383,0.2740345774761674,0.31421409613683277,0.2740345774761674,88.92500853244591,0.3063997890295359
945,wathajo01,10,1985,0,0,1,0,990,860,305,656,21,261,105,199,0.26187624750499,0.3143994211287988,0.26187624750499,86.85357633080828,0.3030227439471753
946,galloch01,10,1928,0,0,0,0,1089,1076,391,946,17,407,79,274,0.2640245604242255,0.30680680680680683,0.2640245604242255,79.65634280003555,0.3107444990939684
947,moorejo02,12,1941,0,1,1,6,1356,1335,809,1615,79,513,46,348,0.2975861433572876,0.34199726402188785,0.2975861433572876,104.97734511217027,0.346675843083276
948,fieldce01,13,1998,0,6,1,3,1543,1470,744,1313,319,1008,2,693,0.25460539073104516,0.3450075770331706,0.25460539073104516,125.89252660927058,0.43783302063789875
949,sanchre01,15,2005,0,0,0,0,1562,1490,549,1317,15,389,55,229,0.27154639175257733,0.3023255813953488,0.27154639175257733,71.10854864497949,0.35947092115534746
950,gaettga01,20,2000,0,6,1,2,2618,2507,1130,2280,360,1341,96,634,0.25472014300078205,0.3066109809514108,0.25472014300078205,101.67606068108964,0.3596583059210527
951,spencro01,12,1938,0,0,0,0,658,636,177,448,3,203,4,128,0.24696802646085997,0.2942355889724311,0.24696802646085997,61.74774681628108,0.2831536098310292
952,berryke01,14,1975,0,2,0,1,1456,1383,422,1053,58,343,45,298,0.2545938104448743,0.30385038503850387,0.2545938104448743,90.00220244485908,0.30100539325842696
953,murphda02,16,1915,0,0,2,0,1494,1496,705,1563,44,702,193,335,0.28949805519540656,0.3253596520575443,0.28949805519540656,127.06625316819648,0.35663916277460644
954,williji01,11,1909,0,0,0,0,1457,1457,780,1508,49,796,151,474,0.2749316317228806,0.3299542184434271,0.2749316317228806,127.90757446732658,0.35047739783152626
955,ramirra01,13,1992,0,0,0,1,1609,1539,562,1432,53,484,112,264,0.2606479796141245,0.29165958892474947,0.2606479796141245,79.37431297905482,0.28987779124112867
956,clemeja01,17,1900,0,0,0,0,1133,1160,619,1231,77,687,55,341,0.28661233993015134,0.34590129209913156,0.28661233993015134,124.0236469422448,0.3772631466893762
957,stripjo01,11,1938,0,0,0,0,1166,1146,575,1238,24,464,50,280,0.29399192590833534,0.3313890689133722,0.29399192590833534,94.08760826752065,0.3661420013312625
958,richabo01,12,1966,0,13,3,8,1440,1412,643,1432,34,390,73,262,0.26587448941700703,0.294137990662286,0.26587448941700703,79.53509824281933,0.2863567519858782
959,evansjo01,11,1925,0,0,1,0,773,733,306,529,3,210,67,212,0.258932941752325,0.31498729889923793,0.258932941752325,87.39134006278779,0.31757661647475643
960,kellyki01,16,1893,1,0,1,0,1611,1456,1357,1813,69,950,368,549,0.3074966078697422,0.3676630013938361,0.3074966078697422,147.2300350019788,0.4231251355118475
961,flagsir01,13,1930,0,0,0,0,1225,1218,644,1202,40,450,71,467,0.29040831118627686,0.3594239198497182,0.29040831118627686,113.66901507347981,0.418074479502039
962,armasto01,14,1989,0,4,0,2,1458,1432,614,1302,251,815,18,260,0.25213013168086756,0.28662304616503087,0.25213013168086756,106.20586769402945,0.328483131646498
963,weisswa01,14,2000,0,1,1,1,1537,1495,623,1207,25,386,96,658,0.25757575757575757,0.34542157751586583,0.25757575757575757,84.76438276045886,0.3167761692650334
964,harrijo03,10,1928,0,0,0,0,1007,970,461,963,47,517,36,413,0.31729818780889624,0.393676552881925,0.31729818780889624,149.79282234700602,0.46915320494394946
965,mathemi01,13,2006,0,4,0,0,1334,1305,353,925,67,443,8,266,0.23858653598142893,0.28831350594821553,0.23858653598142893,67.39265315712353,0.2871837811900192
966,walketi01,13,1923,0,0,1,0,1433,1421,696,1423,118,679,129,416,0.2808367870534833,0.32992237120677487,0.2808367870534833,123.86009276024335,0.36144795067101926
967,wardaa01,12,1928,0,0,1,0,1075,1059,457,966,50,447,36,339,0.267515923566879,0.3222679912769566,0.267515923566879,98.64918254494542,0.3361916981132076
968,hoilech01,10,1998,0,0,0,0,930,894,415,739,151,449,5,435,0.2620567375886525,0.3648891551827442,0.2620567375886525,127.09217850241279,0.37148670694864044
969,nolanjo01,11,1985,0,0,1,0,676,621,156,382,27,178,7,164,0.2627235213204952,0.33535476046088536,0.2627235213204952,103.792227005711,0.37072071516646105
970,burroje01,16,1985,0,3,0,2,1750,1689,720,1443,240,882,16,831,0.26065751445086704,0.3549387501938285,0.26065751445086704,126.474637478701,0.3641305642633229
971,gotayju01,10,1969,0,0,0,0,414,389,106,257,6,70,12,61,0.2601214574898785,0.3061797752808989,0.2601214574898785,84.934195645885,0.2929685114503817
972,valenjo03,16,2007,0,0,0,0,1776,1678,872,1348,249,816,136,630,0.24336522838057412,0.31771410479658063,0.24336522838057412,101.92893941065205,0.33666865816244157
973,rolfere01,10,1942,0,7,5,4,1183,1175,942,1394,69,497,44,526,0.2887922104827015,0.35707678075855687,0.2887922104827015,113.16631949615706,0.358391385418609
974,myattgl01,16,1936,0,0,0,0,1075,1004,346,722,38,387,20,248,0.26960418222554144,0.3285379725660756,0.26960418222554144,95.96111602754505,0.34017903335602445
975,wilsowi02,19,1994,0,3,1,2,2278,2154,1169,2207,41,585,668,425,0.2854740654507826,0.3239148731513767,0.2854740654507826,97.25845608111867,0.317492462922441
976,maddoga01,15,1986,0,9,1,0,1795,1749,777,1802,117,754,248,323,0.2846311799083873,0.31896678966789666,0.2846311799083873,107.60605307027275,0.35739835575485807
977,bridgro01,11,1961,0,0,0,1,996,919,245,562,16,187,10,205,0.24735915492957747,0.3050847457627119,0.24735915492957747,74.05553026038245,0.3463695215118617
978,johnsho01,14,1995,0,3,2,2,1717,1531,760,1229,228,760,231,692,0.24878542510121457,0.33910761154855645,0.24878542510121457,118.5178965422363,0.35713086948759143
979,purcebl01,12,1890,0,0,0,0,1127,1097,767,1217,13,495,197,284,0.26671049747972825,0.31364102564102564,0.26671049747972825,103.61975659544433,0.3920317948717949
980,rosarbu01,13,1951,0,0,1,5,995,988,335,836,18,367,17,315,0.2614133833646029,0.3251190142817138,0.2614133833646029,88.06886460193768,0.3173102469486234
981,waltero01,11,1925,0,0,0,0,505,498,119,317,0,116,13,97,0.22230014025245443,0.27108057464084945,0.22230014025245443,54.935869745524734,0.2658593648736228
982,yosted01,18,1962,0,0,0,1,2131,2109,1215,1863,139,683,72,1614,0.2536074053906888,0.38975476839237055,0.2536074053906888,115.77982402000244,0.3629670050761421
983,bowerfr01,15,1909,0,0,0,0,1024,1037,345,853,13,393,81,130,0.2501466275659824,0.28177097567641435,0.2501466275659824,81.68780476999366,0.31417781493868446
984,torboje01,10,1973,0,0,0,0,585,574,78,297,8,101,3,103,0.2135154565061107,0.26491803278688525,0.2135154565061107,57.38069273863795,0.2524631507775523
985,freesge02,12,1966,0,0,0,0,1178,1115,429,877,115,432,51,243,0.2544979686593151,0.3012684989429176,0.2544979686593151,103.17545769813057,0.3621418554476807
986,whitter01,15,1991,0,1,0,1,1448,1328,447,938,134,534,22,436,0.2485426603073662,0.3226410676656521,0.2485426603073662,106.42702600771842,0.33278588403041826
987,waltoje01,10,1998,0,1,0,0,662,598,241,423,25,132,58,138,0.26891290527654166,0.32954545454545453,0.26891290527654166,93.59821514399567,0.3214913892078071
988,huggimi01,13,1916,0,0,0,0,1579,1586,948,1474,9,318,324,1003,0.26520331054336094,0.3711764705882353,0.26520331054336094,117.10612614389495,0.3497560532687651
989,hornujo01,12,1890,0,0,0,0,1131,1123,787,1230,31,564,159,120,0.25710702341137126,0.27734851565677104,0.25710702341137126,94.53158927719238,0.28859068727124854
990,smithha08,10,1964,0,0,1,0,902,879,269,715,58,323,7,196,0.26659209545115586,0.31451887113226795,0.26659209545115586,99.77679860800967,0.3610034376074252
991,koneted01,15,1921,0,0,0,0,2087,2085,972,2150,74,992,255,689,0.28108249444371813,0.3361034164358264,0.28108249444371813,127.06493376188118,0.3823846153846154
992,trevial01,13,1990,0,0,0,0,1032,939,245,604,23,244,19,205,0.248559670781893,0.3065531284709367,0.248559670781893,81.47518314889433,0.3492931164901664
993,nicolhu01,10,1890,0,0,0,0,908,888,631,813,5,272,383,337,0.23463203463203464,0.30666666666666664,0.23463203463203464,83.13031456045495,0.2866990849673203
994,bosleth01,14,1990,0,0,0,0,907,784,183,430,20,158,47,143,0.2719797596457938,0.32706552706552705,0.2719797596457938,93.56145015162703,0.3322676709154114
995,jacksda03,12,1999,0,0,0,0,1046,960,311,676,80,317,43,131,0.25713198934956255,0.29048295454545453,0.25713198934956255,88.65894335478286,0.37631554273350165
996,osikke01,10,2005,0,0,0,0,477,456,96,259,13,108,6,111,0.23063223508459482,0.3059288537549407,0.23063223508459482,67.41074659255611,0.287591054313099
997,hermaba01,13,1945,0,0,0,0,1572,1552,882,1818,181,997,94,520,0.3244690344458326,0.37728878894956636,0.3244690344458326,150.58063018219042,0.43972057385066843
998,willige02,14,2005,0,0,0,0,1337,1168,474,780,85,365,106,180,0.2549852893102321,0.29822449593740596,0.2549852893102321,87.3934797756311,0.3670456760048721
999,welchcu01,10,1893,0,0,1,0,1120,1107,915,1152,16,503,453,381,0.26271379703534775,0.34541405142741444,0.26271379703534775,112.09427568060137,0.40461611662279817
1000,schanwa01,19,1931,0,3,3,0,1882,1842,769,1506,59,710,121,849,0.283776144714528,0.3833099797602367,0.283776144714528,124.62970568475136,0.3804775666613444
1001,conrowi01,11,1911,0,0,0,0,1393,1374,605,1257,22,452,262,345,0.24836988737403676,0.2927396280400572,0.24836988737403676,96.3223136412082,0.3057928689579121
1002,milledo01,13,1896,0,0,0,0,1344,1318,839,1381,33,567,260,467,0.2670663314639335,0.33239683933274805,0.2670663314639335,100.0207920321297,0.32779992961464016
1003,beaucji01,10,1973,0,0,0,0,421,393,79,153,14,90,6,54,0.2314674735249622,0.2876712328767123,0.2314674735249622,83.52653586188426,0.3464019337016575
1004,gardnbi02,10,1963,0,0,1,0,1109,1034,356,841,41,271,19,246,0.23730248306997742,0.28799177166366674,0.23730248306997742,73.32528868807503,0.3186492009431491
1005,jonesch01,12,1888,0,0,0,0,898,895,733,1115,56,553,20,237,0.29804865009355785,0.34546360917248253,0.29804865009355785,152.4371958285988,0.45008549351944166
1006,lakerti01,11,2006,0,0,0,0,297,282,66,147,11,79,5,44,0.22580645161290322,0.2709497206703911,0.22580645161290322,58.927933632210916,0.2883070301291248
1007,wittwh01,10,1926,0,0,1,0,1151,1139,632,1195,18,302,78,489,0.2865020378806042,0.35443303290714734,0.2865020378806042,106.47353883264081,0.34760702806942356
1008,milbola01,11,1984,0,0,0,0,1183,989,290,623,11,184,41,133,0.25449346405228757,0.2864095844253089,0.25449346405228757,71.88495669995088,0.3883718786016136
1009,hartzro01,11,1916,0,0,0,0,1302,1290,503,1146,12,397,182,455,0.2519788918205805,0.31603141160697185,0.2519788918205805,96.50738433062487,0.31452395091053054
1010,jeffegr01,14,2000,0,0,0,2,1507,1465,761,1593,126,663,196,472,0.28858695652173916,0.34403820816864294,0.28858695652173916,107.77968460669003,0.3771764020635713
1011,cruzjo01,19,1988,0,3,0,2,2400,2353,1036,2251,165,1077,317,898,0.2843248705317671,0.3533758817601612,0.2843248705317671,119.9918700279491,0.3551697101118466
1012,wrighgl01,11,1935,0,3,1,0,1125,1119,584,1219,94,723,38,209,0.29352275463520344,0.31986607142857143,0.29352275463520344,106.97194235866662,0.350455919395466
1013,bresnro01,17,1915,1,5,1,0,1453,1446,682,1252,26,530,212,714,0.27940191921446106,0.3783029400818757,0.27940191921446106,133.15494848311022,0.4040984416571647
1014,warnejo01,14,1908,0,0,0,0,1054,1074,348,870,6,302,83,181,0.24878467257649414,0.2984060621897047,0.24878467257649414,81.01249282764289,0.37131891748474394
1015,tucketo01,13,1899,0,0,0,0,1692,1688,1084,1882,42,932,352,481,0.29034248688676334,0.36229891379073287,0.29034248688676334,110.2668829893676,0.40667698686938486
1016,kellejo01,17,1908,1,0,0,0,1862,1853,1421,2220,65,1194,443,911,0.316871253211533,0.39476594176188723,0.316871253211533,152.24407933173077,0.4360352544068008
1017,castial01,12,2007,0,0,0,0,428,418,98,226,12,101,3,103,0.2202729044834308,0.2864450127877238,0.2202729044834308,55.87740880042795,0.2969973821989529
1018,kendafr01,12,1980,0,0,0,0,905,877,170,603,31,244,5,189,0.23408385093167702,0.2826780021253985,0.23408385093167702,71.15419612686489,0.2796255872786411
1019,whitede03,17,2001,0,7,3,3,1975,1941,1125,1934,208,846,346,541,0.2633442265795207,0.3170792079207921,0.2633442265795207,99.4479570222119,0.32863878803054963
1020,kingje01,11,1999,0,0,0,0,1290,1201,600,1091,154,709,75,442,0.25598310652275924,0.32273482959268496,0.25598310652275924,102.48239580632435,0.3325985738255034
1021,griffmi01,12,1898,0,0,0,0,1515,1513,1406,1755,42,720,473,809,0.2963025493837582,0.38580607476635514,0.2963025493837582,126.68009486421239,0.3830088105726872
1022,ashbyal01,17,1989,0,0,0,0,1413,1370,397,1010,90,513,7,461,0.24496725685180692,0.31592410999786824,0.24496725685180692,92.22198930170629,0.315284682713348
1023,murreiv01,10,1974,0,0,0,0,598,564,126,308,33,123,20,44,0.23583460949464014,0.2631195335276968,0.23583460949464014,83.9260025542722,0.28628044280442805
1024,pettiga01,11,1992,0,5,0,0,1248,1183,568,855,21,259,354,521,0.2356020942408377,0.3268822279915034,0.2356020942408377,81.96394691944127,0.313415207483809
1025,garcika01,10,2004,0,0,0,0,517,488,180,352,66,212,10,81,0.24060150375939848,0.27884615384615385,0.24060150375939848,83.1967305108319,0.45797812097812096
1026,lowenjo01,16,1985,0,0,1,0,1557,1368,510,881,116,441,128,446,0.2534522439585731,0.3350050150451354,0.2534522439585731,110.74087931623069,0.340555075044518
1027,dejesiv01,15,1988,0,0,0,0,1399,1371,595,1167,21,324,194,466,0.25358539765319427,0.31754284613903333,0.25358539765319427,83.31563285047766,0.30248873072360616
1028,cowenal01,13,1986,0,1,0,0,1658,1584,704,1494,108,717,120,389,0.2699674737983376,0.31748923484597547,0.2699674737983376,103.6667010273757,0.3562948846539619
1029,santibe01,20,2005,0,12,0,5,2048,1978,755,1830,217,920,91,430,0.2632714717306862,0.3057884231536926,0.2632714717306862,93.92630332662225,0.3197427726233696
1030,allenet01,13,1938,0,0,0,0,1314,1281,623,1325,47,501,84,223,0.29990946129470347,0.32780692549842605,0.29990946129470347,100.15194662190959,0.39992910848549945
1031,stargwi01,21,1982,1,12,2,7,2437,2360,1194,2232,475,1540,17,937,0.2815693200454144,0.3597385331265234,0.2815693200454144,154.67547090960448,0.4055356086461888
1032,nichobi01,16,1953,0,7,0,5,1686,1677,837,1484,235,948,27,800,0.26758023800937614,0.36397631660953567,0.26758023800937614,132.78510753729566,0.38669724914035636
1033,colbena01,10,1976,0,0,0,3,1044,1004,481,833,173,520,52,383,0.24342489772063122,0.3207351799119855,0.24342489772063122,125.12761044642309,0.37681279620853075
1034,valoel01,20,1961,0,0,0,0,1817,1806,768,1420,58,601,110,942,0.28236229866772716,0.3940239697914957,0.28236229866772716,123.4346393113118,0.4047951446624542
1035,harpebr01,16,1995,0,0,1,0,1066,1001,339,931,63,428,8,133,0.29546175817200887,0.32722976963969286,0.29546175817200887,108.22420423444213,0.3364437799043063
1036,radfopa01,12,1894,0,0,1,0,1384,1361,945,1206,13,462,346,790,0.24221731271339628,0.3509103400893164,0.24221731271339628,98.64223682803184,0.3297733837689133
1037,oliveal01,18,1985,0,5,1,7,2434,2368,1189,2743,219,1326,84,535,0.3031274173941872,0.3436285538965024,0.3031274173941872,127.2262176066314,0.38502032773283545
1038,wyrosjo01,11,1954,0,0,0,2,1246,1221,525,1149,58,481,33,482,0.27099056603773586,0.34615384615384615,0.27099056603773586,107.99272293338635,0.37756745948221426
1039,clingbi01,10,1903,0,0,0,0,821,820,413,700,8,302,98,303,0.2452697967764541,0.31677976557680443,0.2452697967764541,78.73594300010262,0.31070386670858224
1040,riceji01,16,1989,1,10,0,8,2102,2089,1249,2452,382,1451,58,670,0.29811550151975685,0.35173327445352176,0.29811550151975685,139.85555003714526,0.38121568627450986
1041,peitzhe01,16,1913,0,0,0,0,1220,1235,532,1117,16,560,91,410,0.27085354025218233,0.33598794662074905,0.27085354025218233,109.41501425047093,0.3387613835376533
1042,cochrmi01,13,1937,1,28,3,2,1511,1482,1041,1652,119,832,64,857,0.3195976010833817,0.40895907186593616,0.3195976010833817,140.78095412858983,0.41286044591246907
1043,davenji01,13,1970,0,1,0,1,1664,1501,552,1142,77,456,16,382,0.2579625028235826,0.310580204778157,0.2579625028235826,96.464400898234,0.31037322054879307
1044,reilljo01,10,1891,0,0,0,0,1154,1142,898,1352,69,740,245,157,0.2886421861656704,0.324822695035461,0.2886421861656704,134.5433680106051,0.350473556231003
1045,dawsoan01,21,1996,1,20,0,8,2640,2627,1373,2774,438,1591,314,589,0.279439911352876,0.32259262698486396,0.279439911352876,122.71159422191732,0.3591472363704961
1046,mcbrige01,16,1920,0,0,0,0,1658,1659,516,1203,7,447,133,419,0.21769815418023888,0.2704089815557338,0.21769815418023888,66.7840281207558,0.2875415210517557
1047,treshmi01,12,1949,0,0,0,1,1026,1027,326,788,2,297,19,402,0.24865888292836857,0.3304921638713225,0.24865888292836857,76.6402796370341,0.3034451576890874
1048,wilsoar01,14,1921,0,0,0,0,815,812,237,536,24,226,50,292,0.2607003891050584,0.3454918032786885,0.2607003891050584,117.64910501578703,0.3849788404570461
1049,thompro01,11,1996,0,3,0,2,1320,1304,671,1187,119,458,103,439,0.25737207285342584,0.32320916905444125,0.25737207285342584,100.66640695211287,0.3307390795631825
1050,gladdda01,11,1993,0,0,2,0,1249,1197,663,1215,74,446,222,337,0.26994001333037104,0.3212414349052801,0.26994001333037104,98.19196892977548,0.32005413687436157
1051,jacobba01,11,1927,0,0,0,0,1480,1472,787,1714,83,821,86,355,0.3112402396949337,0.347167325428195,0.3112402396949337,128.8194753250809,0.4505595661752245
1052,wilsoda01,14,2005,0,0,0,1,1339,1299,441,1097,88,519,23,280,0.26206402293358816,0.3035095320623917,0.26206402293358816,82.268935815069,0.30605757307351633
1053,griffke01,19,1991,0,2,2,3,2200,2097,1129,2143,152,859,200,719,0.29644487480979387,0.3573558648111332,0.29644487480979387,123.32854748631038,0.39917060005021343
1054,greendi01,12,1974,0,1,3,0,1309,1288,427,960,80,422,26,345,0.239580733715997,0.2996414164051995,0.239580733715997,90.54563327494223,0.3001923604757548
1055,tenacge01,15,1983,0,2,4,1,1761,1555,653,1060,201,674,36,984,0.24145785876993167,0.38642533936651585,0.24145785876993167,134.10943146786227,0.3805745501285347
1056,lewisma01,11,2001,0,0,0,0,954,902,320,736,48,306,29,196,0.2633273703041145,0.3107177974434612,0.2633273703041145,84.68281901657645,0.32863462173769403
1057,maranra01,23,1935,1,7,1,0,2683,2670,1255,2605,28,884,291,839,0.2584838261559833,0.30943496801705755,0.2584838261559833,84.7730868649427,0.31258187294633066
1058,bostoda01,11,1994,0,0,0,0,1195,1058,378,655,83,278,98,237,0.2491441612780525,0.31023784901758017,0.2491441612780525,101.07848175058223,0.37327618715083793
1059,milleri01,15,1985,0,1,0,0,1585,1482,552,1046,28,369,78,454,0.2691021353228711,0.34144144144144145,0.2691021353228711,98.89740556339439,0.32421803993573556
1060,brinked01,15,1975,0,1,0,1,1864,1845,550,1355,60,461,30,444,0.22415219189412738,0.2769578313253012,0.22415219189412738,68.928076116083,0.281391417624521
1061,gutieri01,12,2004,0,0,0,0,1174,1119,471,967,38,357,50,364,0.26624449339207046,0.33422200678623365,0.26624449339207046,82.9181906618531,0.3204288532675709
1062,hogansh01,13,1937,0,0,0,0,992,989,288,939,61,474,6,220,0.2952830188679245,0.344559585492228,0.2952830188679245,103.7860714162016,0.3478333333333333
1063,cronijo01,20,1945,1,20,0,7,2114,2124,1233,2285,170,1424,87,1059,0.30149096186832036,0.3822131704005431,0.30149096186832036,135.57474944840894,0.39309893911439103
1064,stahlla01,10,1973,0,0,0,0,784,730,167,400,36,163,22,142,0.23242300987797793,0.29010058231868713,0.23242300987797793,88.77181778031134,0.2963822580645162
1065,hartsto01,14,1911,0,0,1,0,1339,1356,826,1336,31,341,247,837,0.2755775577557756,0.3771793543932332,0.2755775577557756,133.36440594270158,0.36895172898016504
